maintenance_id,event_id,equipment_id,opened_at,closed_at,intervention_type,outcome,downtime_minutes,labor_hours,parts_cost_eur,parts_replaced_count,work_order_note,period
MNT-2026S1-1449,EVT-2026S1-0263,EQ-COMP-293,2026-05-22T21:25:00Z,2026-05-23T00:55:00Z,preventive,resolved,210,4.44,302.88,1,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1450,EVT-2026S1-0492,EQ-CAB-112,2026-05-25T08:55:00Z,2026-05-25T13:28:00Z,inspection,resolved,273,6.56,268.68,2,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1451,EVT-2026S1-0485,EQ-SENSOR-305,2026-02-13T07:30:00Z,2026-02-13T10:31:00Z,preventive,monitoring,181,4.19,97.66,1,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1452,EVT-2026S1-X040,EQ-FAN-304,2026-04-02T06:51:00Z,2026-04-02T09:54:00Z,inspection,resolved,183,4.03,426.67,2,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1453,EVT-2026S1-0009,EQ-COMP-001,2026-01-07T05:02:00Z,2026-01-07T09:24:00Z,replacement,no_fault_found,262,5.66,274.02,2,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1454,EVT-2026S1-0117,EQ-PUMP-187,2026-05-09T15:25:00Z,2026-05-09T18:17:00Z,preventive,follow_up_required,172,4.56,54.71,0,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1455,EVT-2026S1-0319,EQ-COMP-309,2026-03-14T15:17:00Z,2026-03-14T18:17:00Z,replacement,no_fault_found,180,5.08,478.57,2,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1456,EVT-2026S1-0176,EQ-CONV-236,2026-03-13T13:18:00Z,2026-03-13T17:02:00Z,replacement,monitoring,224,3.68,660.0,3,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1457,EVT-2026S1-0373,EQ-OVEN-303,2026-01-29T11:26:00Z,2026-01-29T12:17:00Z,corrective,resolved,51,1.96,23.53,0,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1458,EVT-2026S1-0382,EQ-CONV-102,2026-01-05T18:35:00Z,2026-01-05T20:42:00Z,preventive,monitoring,127,3.81,,1,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1459,EVT-2026S1-0019,EQ-CONV-004,2026-05-17T03:17:00Z,2026-05-17T07:29:00Z,preventive,resolved,252,5.71,466.05,2,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1460,EVT-2026S1-0110,EQ-PUMP-110,2026-04-11T05:59:00Z,2026-04-11T08:55:00Z,calibration,no_fault_found,176,4.42,306.69,1,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1461,EVT-2026S1-X010,EQ-OVEN-366,2026-03-22T00:55:00Z,2026-03-22T02:52:00Z,corrective,resolved,117,2.52,185.46,1,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1462,EVT-2026S1-0059,EQ-COMP-149,2026-03-09T13:23:00Z,2026-03-09T17:35:00Z,calibration,monitoring,252,4.75,,2,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1463,EVT-2026S1-0094,EQ-PRESS-234,2026-01-17T19:23:00Z,2026-01-18T00:32:00Z,preventive,no_fault_found,309,6.89,764.79,3,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1464,EVT-2026S1-0212,EQ-VALVE-316,2026-06-18T19:09:00Z,2026-06-18T20:03:00Z,calibration,resolved,54,2.56,68.34,1,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1465,EVT-2026S1-0013,EQ-CHILL-001,2026-01-02T13:26:00Z,2026-01-02T16:26:00Z,calibration,parts_ordered,180,2.08,733.22,3,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1466,EVT-2026S1-0318,EQ-ROBOT-298,2026-05-19T19:02:00Z,2026-05-19T21:07:00Z,corrective,parts_ordered,125,2.17,26.07,0,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1467,EVT-2026S1-0493,EQ-CAB-123,2026-04-26T21:29:00Z,2026-04-27T03:21:00Z,replacement,follow_up_required,352,7.8,607.12,3,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1468,EVT-2026S1-0197,EQ-PUMP-167,2026-01-06T10:47:00Z,2026-01-06T13:52:00Z,inspection,follow_up_required,185,3.21,38.55,0,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1469,EVT-2026S1-0294,EQ-PRESS-334,2026-03-02T02:43:00Z,2026-03-02T07:20:00Z,inspection,monitoring,277,7.03,435.55,3,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1470,EVT-2026S1-0224,EQ-FAN-164,2026-04-01T11:20:00Z,2026-04-01T16:09:00Z,inspection,follow_up_required,289,8.51,840.62,3,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1471,EVT-2026S1-X002,EQ-ROBOT-175,2026-04-21T20:53:00Z,2026-04-21T21:32:00Z,preventive,parts_ordered,39,0.97,11.6,0,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1472,EVT-2026S1-0205,EQ-ROBOT-255,2026-01-05T20:17:00Z,2026-01-05T22:47:00Z,replacement,no_fault_found,150,5.22,470.28,3,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1473,EVT-2026S1-0285,EQ-ROBOT-235,2026-02-27T14:33:00Z,2026-02-27T17:40:00Z,replacement,resolved,187,3.62,298.98,3,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1474,EVT-2026S1-0002,EQ-CONV-003,2026-05-22T14:45:00Z,2026-05-22T17:28:00Z,calibration,parts_ordered,163,3.41,107.28,1,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1475,EVT-2026S1-0345,EQ-ROBOT-295,2026-05-12T22:02:00Z,2026-05-13T01:21:00Z,corrective,follow_up_required,199,4.01,88.39,1,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1476,EVT-2026S1-0433,EQ-STEAM-363,2026-02-12T09:42:00Z,2026-02-12T11:06:00Z,corrective,parts_ordered,84,2.4,215.53,1,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1477,EVT-2026S1-0338,EQ-ROBOT-218,2026-05-11T15:58:00Z,2026-05-11T18:31:00Z,calibration,follow_up_required,153,2.35,28.21,0,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1478,EVT-2026S1-0367,EQ-PRESS-237,2026-03-20T16:04:00Z,2026-03-20T22:10:00Z,calibration,follow_up_required,366,8.46,198.56,1,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1479,EVT-2026S1-0213,EQ-OVEN-343,2026-05-06T06:51:00Z,2026-05-06T07:20:00Z,calibration,follow_up_required,29,0.25,251.52,1,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1480,EVT-2026S1-0463,EQ-CHILL-393,2026-02-10T03:53:00Z,,preventive,parts_ordered,86,4.03,176.43,1,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1481,EVT-2026S1-0147,EQ-PRESS-217,2026-04-22T22:26:00Z,2026-04-23T02:35:00Z,inspection,parts_ordered,249,5.26,516.27,2,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1482,EVT-2026S1-0330,EQ-PUMP-130,2026-01-29T12:21:00Z,2026-01-29T14:20:00Z,inspection,resolved,119,3.13,363.99,2,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1483,EVT-2026S1-0314,EQ-PRESS-254,2026-06-03T06:22:00Z,2026-06-03T11:39:00Z,calibration,resolved,317,8.0,861.0,3,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1484,EVT-2026S1-0359,EQ-COMP-149,2026-03-26T02:31:00Z,2026-03-26T05:31:00Z,corrective,follow_up_required,180,3.74,,0,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1485,EVT-2026S1-0165,EQ-ROBOT-115,2026-05-15T10:21:00Z,2026-05-15T13:29:00Z,replacement,no_fault_found,188,5.04,549.96,2,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1486,EVT-2026S1-0472,EQ-PUMP-192,2026-02-02T05:02:00Z,2026-02-02T08:07:00Z,preventive,resolved,185,5.02,201.85,1,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1487,EVT-2026S1-0113,EQ-OVEN-143,2026-04-26T22:44:00Z,2026-04-26T23:10:00Z,calibration,parts_ordered,26,1.08,13.01,0,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1488,EVT-2026S1-0283,EQ-COMP-213,2026-03-21T21:28:00Z,2026-03-21T23:29:00Z,inspection,follow_up_required,121,4.02,194.5,1,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1489,EVT-2026S1-0469,EQ-CONV-159,2026-02-18T06:32:00Z,2026-02-18T09:02:00Z,preventive,no_fault_found,150,4.15,218.67,1,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1490,EVT-2026S1-0015,EQ-PUMP-001,2026-06-18T04:06:00Z,2026-06-18T04:26:00Z,inspection,follow_up_required,20,1.68,220.99,1,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1491,EVT-2026S1-0026,EQ-CONV-002,2026-05-31T21:24:00Z,2026-06-01T00:44:00Z,replacement,no_fault_found,200,7.13,545.39,2,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1492,EVT-2026S1-0107,EQ-PRESS-377,2026-05-22T18:10:00Z,2026-05-22T22:34:00Z,corrective,parts_ordered,264,7.82,279.83,3,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1493,EVT-2026S1-0277,EQ-PUMP-147,2026-02-03T19:49:00Z,2026-02-03T22:30:00Z,inspection,resolved,161,2.76,176.84,2,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1494,EVT-2026S1-0052,EQ-EXTRA-422,2026-05-04T20:16:00Z,2026-05-04T21:21:00Z,preventive,follow_up_required,65,1.16,231.67,1,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1495,EVT-2026S1-0036,EQ-CHILL-001,2026-05-07T17:12:00Z,2026-05-07T19:11:00Z,calibration,follow_up_required,119,1.39,16.7,0,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1496,EVT-2026S1-X005,EQ-FAN-200,2026-05-25T06:30:00Z,2026-05-25T07:36:00Z,inspection,no_fault_found,66,0.35,4.17,0,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1497,EVT-2026S1-0161,EQ-PUMP-371,2026-03-30T14:58:00Z,2026-03-30T17:58:00Z,inspection,no_fault_found,180,4.8,57.63,0,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1498,EVT-2026S1-0233,EQ-OVEN-263,2026-05-11T19:23:00Z,2026-05-11T20:10:00Z,corrective,parts_ordered,47,2.56,30.76,0,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1499,EVT-2026S1-0105,EQ-ROBOT-355,2026-04-09T19:17:00Z,2026-04-09T22:32:00Z,inspection,parts_ordered,195,5.47,542.96,2,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1500,EVT-2026S1-0156,EQ-CONV-316,2026-02-28T14:57:00Z,2026-02-28T17:49:00Z,corrective,no_fault_found,172,4.18,116.11,1,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1501,EVT-2026S1-0428,EQ-LIFT-308,2026-01-08T14:22:00Z,2026-01-08T17:09:00Z,inspection,parts_ordered,167,4.46,298.57,1,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1502,EVT-2026S1-0191,EQ-EXTRA-405,2026-01-24T18:18:00Z,2026-01-24T20:05:00Z,corrective,follow_up_required,107,1.8,256.26,1,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1503,EVT-2026S1-0190,EQ-PUMP-390,2026-03-27T03:49:00Z,2026-03-27T05:29:00Z,calibration,resolved,100,4.39,157.98,1,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1504,EVT-2026S1-0224,EQ-FAN-164,2026-04-01T11:51:00Z,2026-04-01T17:01:00Z,preventive,no_fault_found,310,8.29,745.49,3,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1505,EVT-2026S1-0147,EQ-PRESS-217,2026-04-22T22:53:00Z,2026-04-23T03:00:00Z,corrective,parts_ordered,247,7.48,567.88,3,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1506,EVT-2026S1-0130,EQ-PUMP-330,2026-03-04T04:07:00Z,2026-03-04T07:24:00Z,replacement,parts_ordered,197,4.88,398.07,2,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1507,EVT-2026S1-X007,EQ-STEAM-352,2026-06-03T21:03:00Z,2026-06-04T00:24:00Z,calibration,no_fault_found,201,3.47,401.86,2,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1508,EVT-2026S1-X038,EQ-ROBOT-358,2026-05-07T18:20:00Z,2026-05-07T20:56:00Z,calibration,follow_up_required,156,3.6,43.24,0,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1509,EVT-2026S1-0268,EQ-CHILL-348,2026-04-14T20:28:00Z,2026-04-15T00:05:00Z,preventive,monitoring,217,4.45,641.49,3,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1510,EVT-2026S1-0486,EQ-ROBOT-346,2026-03-11T07:26:00Z,2026-03-11T12:25:00Z,calibration,resolved,299,7.58,251.65,2,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1511,EVT-2026S1-0222,EQ-CONV-142,2026-06-06T18:00:00Z,2026-06-06T18:41:00Z,inspection,monitoring,41,,12.2,0,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1512,EVT-2026S1-0245,EQ-ROBOT-395,2026-03-26T06:25:00Z,2026-03-26T10:03:00Z,inspection,resolved,218,5.22,62.64,0,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1513,EVT-2026S1-0387,EQ-PRESS-157,2026-02-02T13:18:00Z,2026-02-02T18:13:00Z,replacement,monitoring,295,6.45,627.03,3,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1514,EVT-2026S1-X037,EQ-STEAM-341,2026-03-17T19:09:00Z,2026-03-17T20:07:00Z,replacement,no_fault_found,58,2.56,30.7,0,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1515,EVT-2026S1-0185,EQ-ROBOT-335,2026-01-05T13:55:00Z,2026-01-05T17:18:00Z,calibration,monitoring,203,4.64,135.24,1,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1516,EVT-2026S1-0110,EQ-PUMP-110,2026-04-11T05:12:00Z,2026-04-11T08:25:00Z,replacement,monitoring,193,5.46,542.62,2,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1517,EVT-2026S1-0327,EQ-PRESS-397,2026-04-27T13:31:00Z,,replacement,follow_up_required,281,7.67,731.54,3,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1518,EVT-2026S1-0105,EQ-ROBOT-355,2026-04-09T19:32:00Z,2026-04-09T23:08:00Z,corrective,parts_ordered,216,3.48,270.35,1,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1519,EVT-2026S1-0087,EQ-PRESS-157,2026-01-09T14:14:00Z,2026-01-09T19:03:00Z,inspection,parts_ordered,289,6.35,183.5,1,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1520,EVT-2026S1-0116,EQ-CONV-176,2026-04-21T21:30:00Z,2026-04-22T00:00:00Z,preventive,monitoring,150,6.01,72.15,0,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1521,EVT-2026S1-0311,EQ-EXTRA-405,2026-03-08T02:09:00Z,2026-03-08T05:13:00Z,calibration,resolved,184,3.49,41.9,0,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1522,EVT-2026S1-0418,EQ-PACK-198,2026-02-05T02:18:00Z,2026-02-05T04:36:00Z,inspection,parts_ordered,138,2.69,32.32,0,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1523,EVT-2026S1-0001,EQ-PUMP-001,2026-02-20T00:46:00Z,2026-02-20T03:47:00Z,preventive,resolved,181,3.0,496.1,2,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1524,EVT-2026S1-0306,EQ-OVEN-166,2026-01-22T12:01:00Z,2026-01-22T14:10:00Z,corrective,monitoring,129,3.78,373.95,3,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1525,EVT-2026S1-0478,EQ-FAN-001,2026-04-23T07:43:00Z,2026-04-23T09:13:00Z,replacement,parts_ordered,90,3.11,37.3,0,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1526,EVT-2026S1-0096,EQ-CONV-256,2026-05-09T17:27:00Z,2026-05-09T19:30:00Z,calibration,no_fault_found,123,3.92,524.72,2,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1527,EVT-2026S1-0387,EQ-PRESS-157,2026-02-02T12:21:00Z,2026-02-02T17:00:00Z,preventive,resolved,279,7.44,1127.58,4,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1528,EVT-2026S1-0393,EQ-OVEN-223,2026-03-26T19:39:00Z,2026-03-26T20:20:00Z,calibration,follow_up_required,41,2.84,130.07,1,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1529,EVT-2026S1-0499,EQ-VALVE-189,2026-05-01T13:19:00Z,2026-05-01T15:00:00Z,calibration,no_fault_found,101,1.45,17.36,0,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1530,EVT-2026S1-X002,EQ-ROBOT-175,2026-04-21T22:24:00Z,2026-04-21T23:48:00Z,calibration,monitoring,84,3.74,294.13,1,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1531,EVT-2026S1-0032,EQ-PUMP-005,2026-04-09T20:13:00Z,2026-04-09T23:31:00Z,preventive,no_fault_found,198,4.43,519.89,2,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1532,EVT-2026S1-0032,EQ-PUMP-005,2026-04-09T19:54:00Z,2026-04-09T23:52:00Z,replacement,monitoring,238,5.96,127.21,1,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1533,EVT-2026S1-0045,EQ-ROBOT-295,2026-06-01T10:14:00Z,2026-06-01T12:37:00Z,replacement,follow_up_required,143,4.34,239.11,1,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1534,EVT-2026S1-0437,EQ-COMP-107,2026-01-02T16:31:00Z,2026-01-02T17:31:00Z,inspection,parts_ordered,60,2.05,91.29,1,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1535,EVT-2026S1-X047,EQ-PUMP-214,2026-02-14T09:35:00Z,2026-02-14T12:58:00Z,corrective,no_fault_found,203,3.8,45.55,0,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1536,EVT-2026S1-0214,EQ-PRESS-354,2026-01-21T07:27:00Z,2026-01-21T12:09:00Z,inspection,follow_up_required,282,7.86,321.53,2,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1537,EVT-2026S1-0014,EQ-PRESS-002,2026-03-28T18:19:00Z,2026-03-28T23:22:00Z,corrective,parts_ordered,303,6.98,210.42,1,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1538,EVT-2026S1-0321,EQ-PUMP-331,2026-06-06T13:03:00Z,2026-06-06T15:29:00Z,inspection,monitoring,146,3.91,46.96,0,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1539,EVT-2026S1-0200,EQ-FAN-200,2026-02-15T01:50:00Z,2026-02-15T02:27:00Z,replacement,no_fault_found,37,0.25,78.67,1,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1540,EVT-2026S1-X010,EQ-OVEN-366,2026-03-22T02:07:00Z,2026-03-22T03:18:00Z,replacement,monitoring,71,1.35,231.47,2,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1541,EVT-2026S1-X015,EQ-PRESS-277,2026-03-29T18:43:00Z,2026-03-29T19:46:00Z,preventive,parts_ordered,63,0.82,9.84,0,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1542,EVT-2026S1-0281,EQ-PUMP-191,2026-03-07T02:25:00Z,2026-03-07T05:31:00Z,inspection,parts_ordered,186,4.2,193.75,2,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1543,EVT-2026S1-0384,EQ-FAN-124,2026-04-11T08:44:00Z,2026-04-11T12:53:00Z,calibration,follow_up_required,249,4.62,401.34,2,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1544,EVT-2026S1-0246,EQ-OVEN-106,2026-01-12T08:43:00Z,2026-01-12T10:35:00Z,preventive,follow_up_required,112,2.92,186.19,2,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1545,EVT-2026S1-0451,EQ-MIX-261,2026-02-23T04:23:00Z,2026-02-23T06:49:00Z,calibration,follow_up_required,146,2.78,33.36,0,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1546,EVT-2026S1-0023,EQ-CHILL-002,2026-05-24T23:17:00Z,2026-05-25T01:24:00Z,corrective,monitoring,127,1.98,23.79,0,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1547,EVT-2026S1-0416,EQ-PACK-176,2026-04-02T15:04:00Z,2026-04-02T16:01:00Z,calibration,monitoring,57,1.74,20.89,0,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1548,EVT-2026S1-0254,EQ-PRESS-194,2026-04-02T19:45:00Z,2026-04-03T00:18:00Z,corrective,follow_up_required,273,6.15,216.17,2,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1549,EVT-2026S1-0221,EQ-PUMP-131,2026-03-27T16:21:00Z,2026-03-27T19:09:00Z,calibration,parts_ordered,168,4.15,49.77,0,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1550,EVT-2026S1-0174,EQ-PRESS-214,2026-04-30T13:31:00Z,2026-04-30T18:20:00Z,corrective,resolved,289,7.0,428.13,2,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1551,EVT-2026S1-0454,EQ-MIX-294,2026-05-11T03:03:00Z,2026-05-11T04:42:00Z,replacement,monitoring,99,2.43,242.5,2,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1552,EVT-2026S1-0295,EQ-SENSOR-345,2026-05-11T23:45:00Z,2026-05-12T01:05:00Z,calibration,monitoring,80,3.96,47.48,0,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1553,EVT-2026S1-0454,EQ-MIX-294,2026-05-11T01:22:00Z,2026-05-11T03:15:00Z,calibration,monitoring,113,1.09,413.64,2,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1554,EVT-2026S1-0440,EQ-COMP-140,2026-04-12T05:43:00Z,,replacement,monitoring,73,2.44,,1,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1555,EVT-2026S1-0489,EQ-ROBOT-379,2026-04-12T23:02:00Z,2026-04-13T05:10:00Z,preventive,monitoring,368,7.67,135.5,1,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1556,EVT-2026S1-0400,EQ-FAN-300,2026-04-01T14:03:00Z,2026-04-01T16:01:00Z,preventive,monitoring,118,1.72,213.51,1,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1557,EVT-2026S1-0434,EQ-STEAM-374,2026-01-24T11:16:00Z,2026-01-24T12:18:00Z,calibration,resolved,62,2.57,138.25,2,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1558,EVT-2026S1-0126,EQ-OVEN-286,2026-04-29T21:22:00Z,2026-04-30T00:23:00Z,replacement,parts_ordered,181,2.73,279.67,1,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1559,EVT-2026S1-0422,EQ-DRYER-242,2026-01-07T00:48:00Z,2026-01-07T04:02:00Z,corrective,resolved,194,4.27,51.26,0,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1560,EVT-2026S1-0356,EQ-CONV-116,2026-03-17T07:29:00Z,2026-03-17T10:57:00Z,calibration,resolved,208,5.54,204.3,2,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1561,EVT-2026S1-0121,EQ-PUMP-231,2026-02-06T16:34:00Z,2026-02-06T18:54:00Z,inspection,parts_ordered,140,4.56,295.98,1,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1562,EVT-2026S1-X025,EQ-PUMP-307,2026-01-09T07:39:00Z,2026-01-09T12:45:00Z,calibration,follow_up_required,306,5.69,760.02,3,Intervention préventive conforme au plan.,2026-S1
